,course,url,lat,lon
2566,Roxiticus Golf Club,missing,40.749273,-74.608498
2567,Palatine Hills Golf Course,missing,42.1299514,-88.05602999999999
2568,CrossWinds Golf Course,missing,41.8872412,-70.627398
2569,Laconia Country Club,missing,43.56213899999999,-71.4765701
2570,Frog Golf Course at Georgian Resort,http://www.thegeorgian.com,33.8010126,-84.92706
2571,West North Course at Royal Meadows Golf Course,http://www.royalmeadowsgc.com,39.0366173,-94.4558812
2572,Deer Run Course at Sun n Lake Golf & Country Club,missing,27.534002,-81.51837
2573,Country Club of Salisbury,missing,35.6855326,-80.4619487
2574,9-Hole Course at Thunder Bayou Golf Links,missing,35.9518901,-89.919759
2575,Coatesville Country Club,missing,39.9988965,-75.86065769999999
2576,East Mountain Country Club,missing,42.15775259999999,-72.699371
2577,Split Rock Course at Pelham Split Rock Golf Club,missing,40.8736833,-73.8086361
2578,Delta Knolls Golf Center,missing,43.2677461,-75.4485607
2579,Wildwood Golf Club,missing,40.5777726,-79.98397390000001
2580,The South Course at Courses at Hyland Hills,missing,44.84363,-93.36361099999999
2581,Persimmon Woods Golf Club,missing,38.717496,-90.68801719999999
2582,Manasquan River Golf Club,missing,40.1020283,-74.06559299999999
2583,Makaha Resort Golf Club,missing,21.4742469,-158.195652
2584,Manzanita Golf Course,missing,45.7108564,-123.9362954
2585,Lockwood Folly Country Club,http://www.lockwoodfolly.com,33.930604,-78.22087499999999
2586,Links Golf & Athletic Club,missing,35.9903444,-95.8311746
2587,"Landings Yacht, Golf & Tennis Club",missing,26.5532449,-81.9150832
2588,Newton Commonwealth Golf Course,http://www.sterlinggolf.com/newton,42.3447332,-71.17081929999999
2589,Pismo State Beach Golf Course,missing,35.1237811,-120.633406
2590,Springs Club,http://www.springsclub.com,33.7647421,-116.4197943
2591,Augusta Biloxi Course at River Plantation Country Club,missing,33.4734978,-82.0105148
2592,Oakmont East Golf Course,missing,38.4339727,-122.5913405
2593,Grand Pines Course at Timber Pines,missing,28.470364,-82.594584
2594,Bayberry Hills Course at Bayberry Hills Golf Club,missing,42.295921,-71.4014
2595,Regulation Eighteen Course at Falcon Ridge Golf Course,http://www.falconridgegolf.net,45.43732199999999,-93.00521900000001
2596,LAnse Golf Course,missing,46.7216795,-88.437693
2597,Runaway Bay Golf Club,http://www.runawaybay.com,18.459662,-77.325025
2598,Jawbone Creek Country Club,missing,46.4447903,-109.8349843
2599,Jones Course at Pinehills Golf Club,http://www.pinehillsgolf.com,41.8858224,-70.5942819
2600,Bala Golf Club,missing,39.9958151,-75.2186318
2601,Stamford Valley Golf Course,missing,42.748703,-73.06592599999999
2602,Spring Mill Country Club,missing,40.212222,-75.058512
2603,Legends Country Club,missing,26.5275553,-81.8124971
2604,Creeks Bend Golf Course,missing,44.5611267,-93.50918999999999
2605,Farmingbury Hills Golf Club,missing,41.5685829,-72.9464757
2606,Woodland Golf Course,missing,40.1436392,-83.65403359999999
2607,Queens Course at Gleneagles Country Club,http://www.gleneaglesclub.com,33.0288575,-96.8097411
2608,Short Nine Course at Bayou Golf Club,missing,29.41622899999999,-94.97547399999999
2609,Hawk Pointe Golf Course,http://www.hawkpointegolf.com,40.74046500000001,-74.974685
2610,Mount Vintage Plantation & Golf Club,http://www.mountvintage.com,33.6744144,-81.9674335
2611,Elkdale Country Club,http://www.elkdalecc.com,42.2039085,-78.7529904
2612,Bay Pointe Golf Course,missing,42.58203959999999,-83.4397888
2613,Oak Pine Course at Wedgewood Golf Course,http://www.distinctgolf.com/wedge/index.htm,40.5416613,-75.43837769999999
2614,Scotch Hills Country Club,missing,40.6570961,-74.3759749
2615,Hoover Country Club,missing,33.4001644,-86.8179546
2616,Stratford Country Club,missing,43.3791603,-80.9619216
2617,Palms Lakes Course at Hacienda Hills Golf & Country Club,missing,28.9453617,-81.9631053
2618,Eighteen Course at Riverside Golf Club,missing,38.5276218,-90.4374259
2619,Nags Head Golf Links,missing,35.9281735,-75.61556039999999
2620,Shores Pinehurst Course at Atascocita Country Club,missing,35.1954345,-79.4694767
2621,Ironhorse Golf Club,http://www.ironhorsegolf.com,38.8499503,-94.63416520000001
2622,Renaissance Vinoy Resort,missing,27.7781518,-82.63010500000001
2623,Walter Nagorski Golf Course,missing,21.3480447,-157.8849726
2624,Oakdale Par 3,missing,45.028783,-92.97951499999999
2625,Macon Country Club,missing,39.749888,-92.4817063
2626,Springhouse Links at Gaylord Opryland,http://www.gaylordhotels.com/gaylordopryland/springhouse/index.cfm,36.220416,-86.6806469
2627,Red White Course at Vista Royale Golf & Country Club,missing,27.5992196,-80.3792753
2628,Lakelands Golf & Country Club,missing,42.47391229999999,-83.83615119999999
2629,Wedgewood Country Club,missing,40.1557858,-83.09947780000002
2630,Pinnacle Country Club,missing,36.2969715,-94.19882310000001
2631,Durant Country Club,missing,33.7889529,-96.39712329999999
2632,Linville Ridge Country Club,http://www.linvilleridge.com,36.101337,-81.856927
2633,Hampton Hills Golf & Country Club,missing,40.8805298,-72.677436
2634,Pine View Course at Pine View Golf Course,missing,42.20414969999999,-83.6210514
2635,Cypress Course at Woodmont Country Club,missing,39.0647721,-77.14017299999999
2636,Fairgrounds Golf Center,missing,38.4303863,-122.7019233
2637,Bluebonnet Hill Golf Club & Range,missing,30.3189251,-97.61606110000001
2638,North West Course at Avalon Golf Club,http://www.avalonlinks.com,39.1184843,-74.7926526
2639,Prince William Golf Club,http://www.princewilliamgolf.com,38.748732,-77.630285
2640,Melbourne Municipal Golf Course,missing,28.0750813,-80.6313146
2641,Tipton Golf & Country Club,missing,41.76397910000001,-91.145198
2642,Wildcat Course at University Club of Kentucky,missing,38.115429,-84.609971
2643,Turnbull Bay Golf Course,http://www.turnbullbaygolfcourse.com,29.057036,-80.96951
2644,Village of Sugar Mountain Golf Course,missing,36.1295295,-81.85586699999999
2645,Elks Club 2120,missing,41.0464747,-86.1746328
2646,Hidden Valley Golf Course,missing,36.9836836,-93.369079
2647,Barnsley Inn & Golf,missing,34.301654,-84.9843503
2648,Cedarbrook Golf Club,missing,40.155658,-79.76580799999999
2649,Woodlands of Van Buren,missing,42.2508251,-83.4306764
2650,Ocotillo Park Golf Course,missing,32.7760297,-103.1998104
2651,Antelope Valley Country Club,missing,34.6055995,-118.1416488
2652,Raintree Country Club,missing,35.086656,-80.78721999999999
2653,Bay Pointe Country Club,missing,32.3952724,-89.9606349
2654,Sand Point Country Club,missing,47.688677,-122.2693564
2655,Francis Scott Key Golf Club,http://www.fskgolfclub.com,39.5212878,-76.88127
2656,East Course at Victor Hills Golf Club,missing,42.9641393,-77.3974957
2657,North Course at BallenIsles Country Club,missing,26.8385721,-80.12554089999999
2658,Geneseo Golf Course,missing,41.4837741,-90.2700946
2659,Crest Hills Country Club,missing,39.183363,-84.4300181
2660,Glenmaura National Golf Course,missing,41.3515143,-75.6937363
2661,Swan Lake Country Club,missing,47.32912520000001,-93.2013166
2662,Lemoore Golf Course,missing,36.287425,-119.782412
2663,Homer Golf Course,missing,59.69463750000001,-151.3728604
2664,Pine Crest Golf Course,missing,45.2666618,-91.81454889999999
2665,El Diablo Golf & Country Club,missing,28.947063,-81.9857136
2666,Chestnut Hills Golf Club,http://www.chestnuthillsgolf.com,41.0763755,-85.2914524
2667,Beaver Brook Golf & Country Club,missing,40.6317209,-74.8954447
2668,Paradise Knolls,missing,33.973946,-117.490275
2669,West Hill Golf & Croquet Club,missing,43.0323135,-76.335881
2670,Hermosa Course at The Glacier Club at Tamarron,http://www.theglacierclub.com/,37.5050993,-107.8151625
2671,Town East Golf Center,missing,32.8085989,-96.5934705
2672,Highlands Course at Wildcat Golf Club,http://www.wildcatgolfclub.com,29.6511719,-95.4200185
2673,Glenn Shores Golf Course,missing,42.500073,-86.235294
2674,West Short Links Par 3 Course at Broken Arrow Golf Club,http://www.golfbrokenarrow.com,41.5752636,-88.01478639999999
2675,Lake Bruin Golf & Country Club,missing,31.9905449,-91.24376430000001
2676,Glen Oaks Golf & Racquet Club,missing,34.1173789,-117.8663803
2677,Executive Course at Beaver Creek Golf Links,missing,41.721052,-93.770074
2678,Port Huron Golf Club,missing,43.0274195,-82.44145250000001
2679,Central City Country Club,missing,37.2967982,-87.1443602
2680,West Course at Hollydot Golf Course,missing,37.9544074,-104.8218065
2681,Pleasant Valley Sports Club,missing,42.9915756,-91.6516484
2682,White Blue Course at Eastern Hills Municipal Golf Club,http://www.kalamazoogolf.org,42.3329714,-85.5135578
2683,South West Course at Monterey Country Club,missing,33.7466558,-116.3861899
2684,Sartell Golf Club,missing,45.66218200000001,-94.24381299999999
2685,Meadowmeer Golf & Country Club,missing,47.6668979,-122.5351487
2686,Regulation Course at Brookridge Country Club,missing,38.9415252,-94.6827837
2687,Crewe Country Club,missing,37.1703632,-78.1096232
2688,Finkbine Golf Course,missing,41.6615933,-91.56809249999999
2689,Pines Course at Canadian Lakes Country Club,missing,43.574699,-85.298369
2690,Eagle Creek Country Club,missing,26.0581539,-81.705479
2691,Middle Bay Country Club,missing,40.6295517,-73.6214554
2692,Bon Homme Country Club,missing,42.993811,-97.9150485
2693,Beechfork Golf Club,missing,37.8611107,-83.8989371
2694,North Augusta Country Club,missing,33.4827313,-82.01098730000001
2695,Los Alamos Golf Course,http://www.vla.com/golf,35.8986081,-106.306392
2696,Gold Red Course at Hickory Knoll Golf Course,missing,43.4029789,-86.3181335
2697,Blue Red Course at Grand Rapids Golf Club,missing,42.9633599,-85.6680863
2698,SolVista Golf & Ski Ranch,http://www.solvista.com,,
2699,Leaning Tree Golf Club,missing,42.9206892,-82.6361264
2700,Conley Resort,missing,40.7534722,-79.929195
2701,Venice East Golf Club,missing,27.051502,-82.3815709
2702,Cedardell Golf Club,missing,41.6521242,-88.5322736
2703,Brookside Par 3 Golf Club,missing,37.3342253,-79.9536401
2704,Cobble Hill Golf Course,missing,44.212952,-73.59942579999999
2705,Smock Golf Course,missing,39.636178,-86.0993878
2706,Marjon Golf Course,missing,41.3866314,-75.5203914
2707,Timber Ridge Golf Park,missing,39.1913103,-94.5158584
2708,River Woods Course at Port LaBelle Inn & Oxbow Golf Club,missing,26.7682126,-81.3914843
2709,Logan Missouri Valley Country Club,missing,41.5976183,-95.83413689999999
2710,Boughton Ridge Golf Course,missing,41.7143834,-88.05732940000001
2711,Moccasin Run Golf Course,http://www.moccasinrun.com,39.913556,-75.97148000000001
2712,Brazells Creek Golf Course,http://www.golfgeorgia.org,32.089122,-82.13546199999999
2713,Executive Course at Needwood Golf Course,missing,39.1186909,-77.1381854
2714,Booker Country Club,missing,36.4533648,-100.5373673
2715,Tannehill National Golf Course,missing,33.2449748,-87.06907489999999
2716,Woodlawn Course at Fort Belvoir Golf Facility,missing,38.6842885,-77.1280227
2717,Oklahoma City Golf & Country Club,missing,35.547009,-97.55048920000002
2718,Miami Whitewater Forest Golf Course,missing,39.2570714,-84.7355012
2719,Lincoln Elks Golf Club,missing,40.1406624,-89.40147449999999
2720,Horse Creek Golf Course,missing,33.7477525,-87.0585907
2721,Sumner Meadows Golf Links,http://www.golfsumnermeadows.com,47.24476019999999,-122.2326543
2722,Allendale County Country Club,missing,32.8846627,-81.26502930000001
2723,Spring River Golf Course,missing,33.4002766,-104.5459758
2724,Olympia Country & Golf Club,missing,47.08515999999999,-122.9383772
2725,Canyon Country Club,missing,35.0069552,-101.9764268
2726,Pioneer Course at Manvel Golf Course,missing,48.0777615,-97.1764649
2727,Lodge Golf Course,http://www.thelodgeresort.com,32.9526049,-105.7435546
2728,Diablo Hills Golf Course,missing,37.9173492,-122.0436019
2729,Cherry Hill Country Club,http://www.golfcherryhill.com/,33.4351825,-79.5891391
2730,Fisherdale Golf Resort,missing,35.559095,-88.007346
2731,Osakis Country Club,missing,45.8652088,-95.1382096
2732,The Golf Club at Country Place,missing,29.5802326,-95.3741443
2733,Willowick Golf Course,missing,33.7493282,-117.9101226
2734,Linden Golf & Country Club,missing,47.1951383,-122.2642529
2735,Cardinal Golf Club,missing,44.035638,-79.56842
2736,"Gettysvue Polo, Golf & Country Club",missing,35.8910335,-84.07995969999999
2737,Bucknell Golf Club,missing,40.9493399,-76.89430209999999
2738,Westville Lake Country Club,missing,40.8888904,-80.9844172
2739,Sandy Pond Par 3 Golf Course,missing,40.9386926,-72.6816362
2740,First Second Course at Bayou Barriere Golf Club,missing,29.8745961,-90.00348939999999
2741,American Golfers Club,missing,33.1022035,-96.9254375
2742,Rivers Edge Golf Course,missing,33.9608811,-78.37290399999999
2743,Quail Run Course at Rio Verde Country Club,missing,33.7225429,-111.6756942
2744,Odana Hills Golf Course,missing,43.048044,-89.45929799999999
2745,Tom Jackson Course at Rock Barn Golf and Spa,missing,35.7385357,-81.1753821
2746,Tiger West Course at Tiger Point Golf & Country Club,http://www.tigerpointclub.com,30.3833938,-87.07869819999999
2747,Pines Course at Woodlands Resort & Country Club,http://www.woodlandsresort.com,30.1452699,-95.4736859
2748,Little Falls Municipal Golf Course,missing,43.0615235,-74.85555389999999
2749,Championship Course at Brandywine Country Club,http://www.golfbrandywine.com,41.5839613,-83.70538359999999
2750,South Center Course at Cardinal Creek Golf Course,http://www.cardinalcreekgolf.com,47.4505063,-122.251868
2751,Tahoe Lynx Golf Course,missing,46.1648317,-90.09148259999999
2752,East Course at Oak Tree Country Club,missing,35.7164261,-97.49344289999999
2753,South Course at Mill Creek Park Golf Course,missing,41.0345702,-80.6952989
2754,Wesselman Park Par 3 Golf Course,missing,37.98291,-87.51647580000001
2755,Morro Bay Golf Course,missing,35.3539894,-120.8414831
2756,Lake of The Woods Par 3 Course at Lake of the Woods Golf Club,missing,44.4908747,-87.9087727
2757,Pine Ridge Country Club,missing,41.606343,-81.4490993
2758,Championship Course at Emily Greens Golf Course,missing,46.7307248,-93.98791899999999
2759,Cairo Country Club,missing,30.901936,-84.223067
2760,Newton Country Club,missing,41.049423,-74.726693
2761,Awbrey Glen Golf Club,http://www.awbreyglen.com,44.0809574,-121.3502219
2762,Miler Country Club,missing,32.9984255,-80.2018367
2763,Mountain Forest Course at Stratton Mountain Country Club,http://www.stratton.com,43.1134212,-72.90813539999999
2764,Falconhead Golf Club,http://www.falconheadaustin.com,30.3202416,-97.9688745
2765,Marion Golf Club,missing,41.7122105,-70.7461117
2766,Lacon Country Club,missing,41.02389300000001,-89.371675
2767,Wake Forest Golf & Country Club,missing,36.124474,-80.271699
2768,Bellemeade Plantation Course at Valdosta Country Club,missing,36.0958923,-86.8569447
2769,Hillsdale Golf & Country Club,missing,45.6502975,-73.8981336
2770,Grover Cleveland Golf Course,missing,42.9610984,-78.80933259999999
2771,Merrill Hills Country Club,missing,42.98322659999999,-88.292358
2772,Red White Course at Shawnee Inn & Golf Resort,http://www.shawneeinn.com,41.006441,-75.11054299999999
2773,Gouverneur Country Club,missing,44.306461,-75.4561669
2774,Elks Golf & Country Club,missing,44.0521564,-103.1531023
2775,Bryce Resort,http://www.bryceresort.com,38.8174644,-78.7656269
2776,Beachwood Greens Golf Course,missing,43.1331864,-83.6994052
2777,Executive Course at Ridgewood Golf Course,http://www.ridgewoodgolf.com,41.3870967,-81.7334024
2778,Mountain View Golf Resort,missing,39.7996481,-77.3620739
2779,Madelia Golf Course,missing,44.042237,-94.4254055
2780,South Shore Course at South Shore Harbour Country Club,missing,29.5338855,-95.0520622
2781,Archies Par 3 Golf Course,missing,42.6522583,-78.36131569999999
2782,West Side Golf,missing,30.38972609999999,-91.2784803
2783,Fennwood Hills Country Club,missing,30.6668474,-91.18585820000001
2784,Sparta Municipal Golf Course,missing,43.9500495,-90.7923497
2785,Big Pine Golf Course,missing,40.286204,-87.24500100000002
2786,West Palm Beach Country Club,http://www.wpalmbeachgc.com,26.6499135,-80.0657201
2787,Estrella Mountain Ranch Golf Club,missing,33.33893570000001,-112.4336039
2788,Pine Oak Course at Sugarmill Woods Country Club,missing,28.7322082,-82.5062087
2789,Ocean Point Course at Fripp Island Resort,http://www.frippislandresort.com,32.324589,-80.4574159
2790,Sunburst Evergreen Course at Chippendale Golf Course,http://www.chippendalegolf.com,40.4092719,-86.1475695
2791,Windcrest Golf Club,missing,29.5174453,-98.3811259
2792,Elk Hollow Golf Course,missing,33.6839606,-95.5103571
2793,Pella Golf & Country Club,missing,41.4187603,-92.9142878
2794,Windy Hill Country Club,missing,39.6621383,-86.8640453
2795,Val Halla Golf & Recreation Center,missing,43.7994184,-70.243062
2796,Haverhill Country Club,missing,42.80830539999999,-71.0783859
2797,Worthington Hills Country Club,missing,40.1244714,-83.04782949999999
